gene_id	seqnames	start	end	width	strand
329716	chr3	96433788	96452306	18519	-
329727	chr3	103127556	103169733	42178	+
329731	chr3	104767405	104777547	10143	-
329735	chr3	107888850	107896213	7364	-
329738	chr3	108739658	108782309	42652	+
329739	chr3	108970997	109027607	56611	-
329753	chr3	127916171	127955220	39050	+
329763	chr3	138048761	138067388	18628	-
329777	chr3	152714100	152789013	74914	+
329780	chr3	155976354	156008592	32239	+
329782	chr3	156546753	156561746	14994	-
329795	chr4	12039356	12088001	48646	-
329828	chr4	41495601	41503075	7475	-
329831	chr4	43427020	43429134	2115	-
329839	chr4	45683589	45723706	40118	+
329844	chr4	51968094	52051110	83017	-
329851	chr4	57172071	57176554	4484	+
329872	chr4	82897920	83052167	154248	-
329877	chr4	86748555	86850602	102048	+
329908	chr4	106316213	106441327	125115	+
329910	chr4	106744561	106799831	55271	-
329918	chr4	112385969	112433985	48017	-
329919	chr4	112557194	112652248	95055	+
329934	chr4	120267078	120287261	20184	-
329941	chr4	126286794	126314330	27537	+
329942	chr4	127988044	128567656	579613	+
329954	chr4	134211968	134227383	15416	-
329972	chr4	141088345	141112759	24415	+
329977	chr4	141890623	142015082	124460	-
329984	chr4	143948183	143951016	2834	-
329986	chr4	143567467	143573798	6332	+
329993	chr4	144777204	144786583	9380	-
330004	chr4	152697540	152700922	3383	+
330010	chr4	156034837	156059344	24508	-
330050	chr5	21424903	21482124	57222	+
330052	chr5	22738911	22746884	7974	-
330064	chr5	31036036	31048924	12889	-
330086	chr5	54349992	54358542	8551	+
330096	chr5	67607883	67613987	6105	+
330097	chr5	67941669	67977070	35402	+
330119	chr5	89673841	89883334	209494	-
330122	chr5	90786101	90788093	1993	+
330133	chr5	99730854	99753973	23120	-
330149	chr5	106840197	106925890	85694	-
330164	chr5	111581422	111604932	23511	+
330166	chr5	112213228	112228948	15721	-
330171	chr5	114363572	114380505	16934	-
330173	chr5	114821937	114823468	1532	-
330177	chr5	117120129	117275098	154970	+
330183	chr5	119625942	119634462	8521	+
330188	chr5	122108052	122138062	30011	-
330189	chr5	123076275	123117445	41171	+
330192	chr5	124004641	124032260	27620	-
330216	chr5	138194314	138195621	1308	+
330217	chr5	138264925	138272767	7843	-
330222	chr5	141241534	142213791	972258	+
330228	chr5	143181017	143205068	24052	+
330260	chr6	5264624	5298373	33750	-
330267	chr6	12311608	12749253	437646	-
330277	chr6	29319140	29336022	16883	+
330286	chr6	38123174	38254009	130836	-
330301	chr6	47819266	47830505	11240	-
330305	chr6	48589445	48590584	1140	+
330319	chr6	54452883	54503768	50886	+
330323	chr6	55203383	55320222	116840	+
330324	chr6	55396887	55412285	15399	+
330350	chr6	72013896	72042528	28633	-
330355	chr6	73017607	73221631	204025	-
330361	chr6	81923669	81959098	35430	+
330369	chr6	85469576	85502994	33419	-
330379	chr6	89212197	89216179	3983	-
330385	chr6	92940582	93272977	332396	+
330390	chr6	98238014	98342754	104741	-
330401	chr6	116018618	116193374	174757	-
330406	chr6	120203810	120294559	90750	-
330409	chr6	120666421	120771191	104771	+
330427	chr6	128169700	128183803	14104	-
330428	chr6	129512557	129519227	6671	+
330440	chr6	142785781	142804466	18686	-
330450	chr6	148047416	148182760	135345	+
330460	chr7	4706832	4725251	18420	-
330463	chr7	6363308	6382605	19298	+
330470	chr7	13450841	13473450	22610	+
330474	chr7	16401196	16437696	36501	+
330483	chr7	19852097	19861299	9203	-
330485	chr7	25306108	25316195	10088	+
330490	chr7	26322473	26403700	81228	-
330496	chr7	28508861	28510360	1500	-
330502	chr7	30056034	30090510	34477	-
330503	chr7	30169922	30180209	10288	+
330513	chr7	39407294	39413160	5867	-
330544	chr7	59307924	59324149	16226	-
330554	chr7	64346758	64374095	27338	-
330577	chr7	82632960	82648528	15569	-
330581	chr7	85406376	85415676	9301	-
330599	chr7	98177194	98184799	7606	+
330627	chr7	109449001	109508134	59134	-
330657	chr7	127885444	127890970	5527	-
330660	chr7	130774069	130825899	51831	+
330662	chr7	134670687	135173647	502961	+
330664	chr7	136332216	136349415	17200	-
330671	chr7	141061274	141072119	10846	+
330677	chr7	142544609	142558598	13990	-
330695	chr8	4257646	4259274	1629	-
330721	chr8	22073616	22125053	51438	-
330723	chr8	25024928	25038962	14035	-
330734	chr8	34589420	34640316	50897	-
330737	chr8	35864085	35882957	18873	-
330788	chr8	69761324	69774911	13588	-
330790	chr8	70083529	70090862	7334	+
330796	chr8	71166044	71206948	40905	-
330812	chr8	82863356	83091271	227916	+
330814	chr8	83900098	83941954	41857	+
330817	chr8	85071757	85075161	3405	+
330820	chr8	87563907	87589197	25291	+
330830	chr8	95055103	95078141	23039	+
330836	chr8	106168875	106198704	29830	+
330850	chr8	117681622	117693198	11577	+
330863	chr8	124793019	124834704	41686	+
330890	chr9	14696232	14740733	44502	-
330902	chr9	21405242	21411720	6479	-
330908	chr9	27791269	28925048	1133780	+
330914	chr9	32116136	32265511	149376	+
330917	chr9	32904069	32928966	24898	-
330921	chr9	35570284	35690318	120035	+
330938	chr9	50662753	50739447	76695	-
330941	chr9	52673032	52679780	6749	-
330951	chr9	58032274	58048997	16724	+
330953	chr9	58823512	58860955	37444	+
330956	chr9	61017069	61019797	2729	+
330958	chr9	62242596	62244100	1505	-
330959	chr9	64179297	64182688	3392	+
330962	chr9	65412753	65422773	10021	-
330998	chr9	89728249	89738475	10227	-
331003	chr9	92718716	92795711	76996	+
331004	chr9	94669892	95230452	560561	+
331011	chr9	98748599	98820087	71489	-
331026	chr9	108049290	108051936	2647	+
331046	chr9	123034741	123067558	32818	+
331063	chr15	63824346	63845176	20831	-
331188	chr10	81742821	81930480	187660	-
331195	chr5	94302519	94955288	652770	-
331374	chrX	6873484	6948363	74880	+
331392	chrX	21360865	21364624	3760	+
331401	chrX	41794994	41911901	116908	-
331416	chrX	56189827	56212881	23055	-
331424	chrX	61116378	61175991	59614	+
331461	chrX	86747242	88115623	1368382	-
331474	chrX	102066542	102071307	4766	-
331480	chrX	102932047	102934223	2177	-
331487	chrX	104482782	104506262	23481	+
331491	chrX	106235246	106255372	20127	-
331493	chrX	106583186	106710557	127372	+
331524	chrX	134149045	134161928	12884	-
331532	chrX	136200951	136203851	2901	-
331535	chrX	139079250	139085236	5987	-
331537	chrX	140062879	140106797	43919	+
331547	chrX	151291974	151344846	52873	-
331578	chrX	53696922	53716578	19657	-
331623	chr10	43479140	43515417	36278	+
332110	chr15	75993769	75999153	5385	+
332131	chr15	101946004	101954287	8284	-
332175	chr16	43969146	43979788	10643	-
332221	chr17	23600826	23611019	10194	+
332309	chr18	41985323	41999049	13727	-
332359	chr19	5891138	5894107	2970	-
332396	chr19	59219648	59237370	17723	+
332397	chr19	60755987	60759914	3928	+
332427	chr1	37905923	37916493	10571	-
332578	chr2	25682726	25686080	3355	+
332579	chr2	26352312	26359547	7236	-
332713	chr2	181220016	181222851	2836	+
332923	chr4	101940407	101943183	2777	+
332934	chr4	119422684	119453899	31216	+
332937	chr4	126716003	126736269	20267	-
332942	chr4	130209109	130222295	13187	-
332993	chr5	29735334	29735936	603	-
333048	chr5	113226909	113239263	12355	+
333050	chr5	117414002	117767988	353987	+
333088	chr6	29473162	29507952	34791	-
333182	chr7	4751792	4753094	1303	-
333193	chr7	30539134	30552272	13139	-
333307	chr8	64981651	64987644	5994	-
333315	chr8	80611039	80695557	84519	+
333329	chr8	95239043	95306585	67543	-
333424	chr9	99612502	99622367	9866	+
333433	chr9	114899339	114933987	34649	-
333452	chrX	9571960	9572391	432	-
333467	chr13	119949357	119950806	1450	-
333473	chrX	53772686	53776394	3709	-
333564	chrX	106420043	106485229	65187	-
333588	chrX	150312951	150313364	414	-
333605	chrX	167471306	168577233	1105928	-
333639	chrX	71050256	71154717	104462	+
333654	chr7	19361216	19378533	17318	+
333669	chr10	75954514	76009589	55076	+
333670	chr10	75937723	75940672	2950	-
333715	chr17	36284227	36286421	2195	-
333789	chr5	65763521	65826784	63264	+
333883	chr2	104069805	104091190	21386	+
337924	chr5	145773983	145805874	31892	-
338320	chr12	59095800	59109130	13331	+
338337	chr14	75702351	75754493	52143	-
338346	chr2	37516626	37519281	2656	+
338348	chr2	32757026	32775633	18608	-
338349	chr4	84884309	85131921	247613	+
338350	chr5	121598281	121618938	20658	-
338351	chrX	36608183	36645414	37232	-
338352	chr7	49975350	50863289	887940	+
338354	chr7	27959135	27979157	20023	-
338355	chr4	62300342	62360548	60207	-
338359	chr10	62429378	62449693	20316	-
338360	chr18	67321209	67344103	22895	-
338362	chr10	8204753	8518825	314073	-
338363	chr18	11981303	12121537	140235	-
338364	chr11	116124282	116131128	6847	-
338365	chr10	83231139	83337817	106679	-
338366	chr1	183326236	183369565	43330	-
338367	chr11	80482127	80780025	297899	-
338368	chr15	82340923	82345710	4788	+
338369	chr11	67025154	67035312	10159	+
338370	chr14	123276641	123627144	350504	-
338371	chr11	119491347	119511465	20119	+
338372	chr12	81714950	81781170	66221	-
338374	chr7	28522836	28524322	1487	+
338375	chr1	138273738	138289462	15725	+
338403	chr18	84610509	84650095	39587	-
338417	chr7	140845565	140846769	1205	+
338467	chr16	93832121	93876073	43953	+
338521	chr8	111345138	111393821	48684	-
338523	chr6	39136620	39206773	70154	-
338535	chr2	12301246	12312315	11070	+
347708	chr11	46607010	46629274	22265	-
347710	chr4	144059126	144069318	10193	+
347711	chr2	87508431	87510865	2435	+
347712	chr2	87489088	87492418	3331	-
347722	chr1	89454811	89895282	440472	+
347740	chr2	156388063	156392979	4917	-
353025	chr10	112163621	112216555	52935	+
353047	chr11	103365092	103412664	47573	-
353109	chr7	33625145	33653281	28137	-
353130	chr17	23833361	23835767	2407	-
353148	chr6	42140936	42141895	960	+
353155	chr11	98982180	98983016	837	-
353156	chr2	26581056	26592682	11627	+
353165	chr6	132777179	132778162	984	-
353166	chr6	132802901	132803893	993	+
353167	chr6	132847142	132848143	1002	+
353169	chr10	22645011	22703880	58870	+
353170	chrX	162778917	162829454	50538	-
353172	chr6	55038001	55079504	41504	+
353187	chr14	18204056	18239106	35051	-
353188	chr8	24836143	24948804	112662	-
353190	chr9	57708569	57750162	41594	+
353204	chr4	72850583	72852634	2052	-
353208	chr2	178066878	178078425	11548	-
353211	chr19	16956118	17223932	267815	+
353234	chr18	36939205	37187660	248456	+
353235	chr18	36992467	37187660	195194	+
353236	chr18	37090136	37187660	97525	+
353237	chr18	37143969	37187660	43692	+
353242	chr19	3283047	3292837	9791	+
353258	chr10	13178638	13193137	14500	-
353282	chr2	10370451	10595253	224803	+
353283	chrX	7924276	7928607	4332	-
353287	chr8	111064338	111082088	17751	-
353310	chr8	26977336	26981462	4127	+
353320	chr8	18986233	18991055	4823	-
353325	chr6	132737054	132737986	933	-
353326	chr12	109590169	109595403	5235	-
353328	chr7	141634049	141655308	21260	-
353342	chr15	72805600	72810324	4725	-
353344	chr17	42556783	42611313	54531	-
353346	chr13	19749682	19824257	74576	-
353371	chr4	123116248	123118000	1753	+
353373	chr4	132270079	132270186	108	-
353374	chrX	57391448	57391509	62	-
353499	chr7	3665754	3677553	11800	-
353502	chr17	23673608	23675524	1917	+
353504	chr12	110275385	110278068	2684	-
360013	chr11	77777235	77865988	88754	+
360198	chr13	23761885	23762386	502	-
360211	chr8	19123752	19126540	2789	+
360212	chr8	19023464	19026529	3066	-
360213	chr3	89234177	89245897	11721	-
360214	chr8	19052826	19064810	11985	-
360216	chr7	132949585	132983951	34367	+
360217	chr8	18974940	18978116	3177	-
360220	chr5	15619099	15623864	4766	+
368202	chr3	85993810	86002491	8682	-
368203	chr10	108699044	108700160	1117	-
368204	chr1	21349677	21352199	2523	+
373852	chr13	91701665	91741872	40208	-
373864	chr4	63215412	63334990	119579	+
378425	chr7	3221510	3249740	28231	-
378430	chr7	18987524	18988962	1439	+
378431	chr10	17796219	17845663	49445	+
378435	chr15	75746843	75747922	1080	-
378460	chr17	33630759	33645706	14948	+
378462	chr17	80290212	80297476	7265	+
378466	chr8	69371025	69395544	24520	-
378472	chr18	36801763	36802107	345	+
378700	chr2	153918230	153932996	14767	+
378702	chr2	121449198	121453420	4223	+
378775	chr2	143747583	143789186	41604	-
378776	chr2	143535476	143547837	12362	-
378937	chr15	76715276	76722173	6898	-
378954	chr9	109830154	109831429	1276	-
379043	chr10	22158609	22183914	25306	+
380601	chr2	130599514	130630038	30525	-
380608	chr17	6954965	6961156	6192	-
380614	chr3	40540767	40704774	164008	+
380629	chr10	17900084	17948067	47984	-
380660	chr10	106936164	107123664	187501	-
380664	chr10	120923411	120979330	55920	-
380669	chr10	45376619	45486395	109777	-
380674	chr10	127801153	127846565	45413	+
380683	chr11	4064853	4078990	14138	+
380684	chr11	4938756	4948064	9309	-
380686	chr11	17051584	17079372	27789	+
380694	chr11	43528749	43586999	58251	+
380698	chr11	58994256	59136375	142120	-
380701	chr11	61301631	61342860	41230	-
380702	chr11	66211725	66526126	314402	-
380705	chr11	69803595	69805624	2030	-
380709	chr11	73329741	73354699	24959	+
380711	chr11	74383483	74610915	227433	-
380712	chr11	75468050	75470899	2850	+
380713	chr11	75513541	75526580	13040	+
380714	chr11	75830992	75925891	94900	-
380718	chr11	87853225	87863679	10455	+
380728	chr11	100740378	100759778	19401	-
380730	chr11	103534577	103614739	80163	-
380732	chr11	106751226	106768794	17569	+
380752	chr12	28751828	28867491	115664	+
380753	chr12	33147686	33372357	224672	+
380755	chr12	40176386	40199315	22930	-
380765	chr12	73364075	73409563	45489	-
380768	chr12	80755447	80760715	5269	-
380773	chr12	87443896	87449924	6029	+
380780	chr12	103980243	103989957	9715	-
380785	chr12	109032182	109068217	36036	-
380787	chr12	111406809	111412077	5269	+
380836	chr13	24992295	25020317	28023	-
380839	chr13	32881397	32898140	16744	-
380840	chr13	35978797	36117357	138561	-
380842	chr13	46273721	46300115	26395	+
380845	chr13	50643228	50645838	2611	+
380850	chr13	62772200	62785808	13609	-
380855	chr13	67173182	67183498	10317	+
380863	chr13	98686238	98694831	8594	-
380878	chr13	119827961	119830217	2257	-
380882	chr13	50245181	50250308	5128	-
380907	chr14	59158503	59178749	20247	-
380912	chr14	65358676	65398930	40255	+
380916	chr14	74754673	74947877	193205	-
380918	chr14	75455982	75526141	70160	+
380920	chr14	77793945	77798968	5024	-
380921	chr14	78569609	78725089	155481	-
380924	chr14	80000302	80021930	21629	+
380928	chr14	101729928	101934693	204766	+
380930	chr14	105589549	105594928	5380	+
380934	chr14	123168503	123176176	7674	+
380959	chr15	90224311	90230554	6244	+
380967	chr15	97964229	97970286	6058	+
380969	chr15	99422034	99457748	35715	-
380977	chr15	101221191	101225186	3996	-
380993	chr15	68083738	68258856	175119	-
380997	chr15	82555098	82559413	4316	+
381002	chr15	11906525	11907390	866	+
381022	chr15	98831669	98871205	39537	-
381033	chr16	10324105	10331285	7181	-
381038	chr16	20279821	20302362	22542	-
381043	chr16	32804888	32810446	5559	-
381045	chr16	36071660	36092118	20459	+
381058	chr17	13108617	13131791	23175	-
381062	chr17	15041612	15074993	33382	+
381066	chr17	21567046	21588682	21637	+
381067	chr17	21733724	21769342	35619	+
381072	chr17	24264279	24347285	83007	-
381073	chr17	24657330	24658425	1096	-
381077	chr17	25786580	25790513	3934	+
381085	chr17	29549802	29606808	57007	+
381091	chr17	34325675	34341410	15736	+
381101	chr17	46496789	46499618	2830	+
381104	chr17	47688474	47694736	6263	-
381107	chr17	65256005	65540782	284778	-
381110	chr17	79614900	79682152	67253	+
381112	chr17	80307407	80388689	81283	+
381113	chr17	80523550	80563834	40285	-
381122	chr17	73306464	73399296	92833	-
381126	chr18	21127342	21300139	172798	-
381142	chr18	46921815	46934222	12408	+
381148	chr18	35650351	35655199	4849	-
381157	chr18	10325179	10562941	237763	+
381175	chr18	69925559	69969484	43926	+
381196	chr19	4625841	4698668	72828	-
381199	chr19	5079337	5085477	6141	-
381201	chr19	5568025	5571261	3237	+
381203	chr19	5970234	5986143	15910	-
381204	chr19	6105798	6115555	9758	+
381217	chr19	23972750	24031019	58270	-
381218	chr19	28901268	28967730	66463	-
381223	chr19	40868316	40882639	14324	+
381229	chr19	47937712	48035379	97668	+
381232	chr19	53441212	53464796	23585	-
381236	chr19	33555281	33590311	35031	-
381246	chr1	13668771	13701723	32953	+
381259	chr1	59100593	59120382	19790	-
381260	chr1	59516264	59634509	118246	+
381269	chr1	72159233	72212307	53075	-
381270	chr1	72427112	72536564	109453	-
381272	chr1	75220095	75232093	11999	-
381280	chr1	88258856	88277579	18724	-
381284	chr1	93168423	93231066	62644	+
381286	chr1	107271201	107278371	7171	-
381287	chr1	85083075	85270566	187492	-
381290	chr1	133702674	133800754	98081	-
381293	chr1	136467848	136530819	62972	+
381305	chr1	160906411	160974976	68566	+
381306	chr1	163945993	163994781	48789	-
381308	chr1	173848972	173914179	65208	-
381310	chr1	180432373	180483504	51132	-
381314	chr1	185286662	185329401	42740	-
381318	chr1	191063021	191084558	21538	+
381319	chr1	191097880	191108943	11064	+
381334	chr1	93861344	93876494	15151	+
381337	chr1	36562696	36683183	120488	-
381338	chr1	38794509	38821215	26707	-
381339	chr1	40805601	40855267	49667	+
381347	chr2	9881246	9886767	5522	+
381350	chr2	18699022	18749605	50584	+
381352	chr2	25563115	25571316	8202	-
381353	chr2	25575416	25580099	4684	-
381356	chr2	27009926	27021089	11164	+
381359	chr2	31640037	31655795	15759	+
381371	chr2	71719417	71730966	11550	+
381373	chr2	73271926	73275771	3846	+
381375	chr2	76650273	76658554	8282	+
381379	chr2	84678402	84688215	9814	+
381384	chr2	147710693	147717632	6940	+
381393	chr2	151470542	151476151	5610	-
381399	chr2	153940862	153963852	22991	+
381404	chr2	164025224	164050538	25315	+
381405	chr2	165351297	165368729	17433	-
381406	chr2	165490112	165493314	3203	-
381409	chr2	178430515	178487366	56852	+
381410	chr2	91643688	91649791	6104	-
381411	chr2	93855360	93869157	13798	-
381413	chr2	118277098	118373419	96322	-
381417	chr2	122484941	122528040	43100	+
381418	chr2	125136692	125147841	11150	+
381438	chr3	37714190	37724360	10171	-
381452	chr3	69131233	69157177	25945	+
381457	chr3	93144787	93149471	4685	+
381463	chr3	102939658	102964133	24476	-
381476	chr3	139205893	139710299	504407	+
381482	chr3	149274737	149279980	5244	+
381484	chr3	15948070	16006332	58263	-
381485	chr3	19644460	19691599	47140	+
381489	chr3	79644716	79737794	93079	-
381493	chr3	90654302	90658130	3829	+
